x y z heading valid quality timestamp
7757485.415958 -363638.745565 0.000000 -0.740055 1 4 1511378856.195071
7757485.731849 -363639.032046 0.000000 -0.738082 1 4 1511378856.257594
7757486.036658 -363639.316873 0.000000 -0.728256 1 4 1511378856.320049
7757486.352384 -363639.582466 0.000000 -0.722339 1 4 1511378856.382592
7757486.976637 -363640.136339 0.000000 -0.712758 1 4 1511378856.445081
7757487.281459 -363640.422907 0.000000 -0.711099 1 4 1511378856.507557
0.000000 -166021.443181 0.000000 -0.704904 1 0 1511378856.570079
7757488.228665 -363641.223166 0.000000 -0.695479 1 4 1511378856.632611
7757488.557456 -363641.507805 0.000000 -0.691220 1 4 1511378856.695119
7757488.869617 -363641.789093 0.000000 -0.679160 1 4 1511378856.757692
7757489.185315 -363642.051204 0.000000 -0.681010 1 4 1511378856.820082
7757489.840640 -363642.568274 0.000000 -0.670311 1 4 1511378856.882618
7757490.165576 -363642.832053 0.000000 -0.663487 1 4 1511378856.945090
7757490.490581 -363643.104536 0.000000 -0.658617 1 4 1511378857.007620
7757490.820983 -363643.359568 0.000000 -0.718308 1 4 1511378857.070140
0.000000 -166021.443181 0.000000 -0.716458 1 0 1511378857.132596
7757491.825019 -363644.114117 0.000000 -0.706946 1 4 1511378857.195096
7757492.153479 -363644.356979 0.000000 -0.700854 1 4 1511378857.257652
7757492.487447 -363644.596315 0.000000 -0.698114 1 4 1511378857.320153
7757492.825145 -363644.840844 0.000000 -0.690522 1 4 1511378857.382634
0.000000 -166021.443181 0.000000 -0.672982 1 0 1511378857.445132
7757493.854733 -363645.560375 0.000000 -0.660659 1 4 1511378857.507639
7757494.205221 -363645.789136 0.000000 -0.660904 1 4 1511378857.570115
7757494.897069 -363646.258916 0.000000 -0.655301 1 4 1511378857.632640
7757495.242077 -363646.494684 0.000000 -0.648477 1 4 1511378857.695162
0.000000 -166021.443181 0.000000 -0.646191 1 0 1511378857.757588
7757495.935522 -363646.933116 0.000000 -0.645231 1 4 1511378857.820101
7757496.627123 -363647.371563 0.000000 -0.630116 1 4 1511378857.882595
7757496.973866 -363647.593390 0.000000 -0.622908 1 4 1511378857.945122
7757497.337226 -363647.816827 0.000000 -0.619487 1 4 1511378858.007656
7757497.687659 -363648.038625 0.000000 -0.587251 1 4 1511378858.070121
7757498.408762 -363648.475099 0.000000 -0.579886 1 4 1511378858.132663
7757498.775728 -363648.688062 0.000000 -0.578350 1 4 1511378858.195117
7757499.138965 -363648.895833 0.000000 -0.570478 1 4 1511378858.257592
7757499.500383 -363649.107099 0.000000 -0.559954 1 4 1511378858.320110
0.000000 -166021.443181 0.000000 -0.554159 1 0 1511378858.382592
7757500.575347 -363649.732268 0.000000 -0.551629 1 4 1511378858.445111
7757500.936670 -363649.931350 0.000000 -0.553252 1 4 1511378858.507610
7757501.292637 -363650.153104 0.000000 -0.542117 1 4 1511378858.570090
7757502.020734 -363650.540779 0.000000 -0.529393 1 4 1511378858.632591
7757502.383928 -363650.743328 0.000000 -0.525868 1 4 1511378858.695134
7757502.767306 -363650.931790 0.000000 -0.522237 1 4 1511378858.757641
7757503.135980 -363651.127332 0.000000 -0.519043 1 4 1511378858.820143
7757503.887990 -363651.506115 0.000000 -0.509531 1 4 1511378858.882640
7757504.256664 -363651.701657 0.000000 -0.500246 1 4 1511378858.945146
7757504.636255 -363651.877963 0.000000 -0.496686 1 4 1511378859.007641
7757505.012226 -363652.063003 0.000000 -0.482863 1 4 1511378859.070185
7757505.764153 -363652.431341 0.000000 -0.473386 1 4 1511378859.132642
7757506.143772 -363652.611129 0.000000 -0.467661 1 4 1511378859.195128
7757506.519646 -363652.783983 0.000000 -0.458376 1 4 1511378859.257664
7757506.893703 -363652.960334 0.000000 -0.449876 1 4 1511378859.320156
7757507.273295 -363653.136640 0.000000 -0.445233 1 4 1511378859.382645
7757508.043353 -363653.464796 0.000000 -0.436053 1 4 1511378859.445163
7757508.424693 -363653.628904 0.000000 -0.430747 1 4 1511378859.507664
7757508.809723 -363653.792982 0.000000 -0.422666 1 4 1511378859.570163
7757509.585192 -363654.105428 0.000000 -0.408110 1 4 1511378859.632688
7757509.970125 -363654.257321 0.000000 -0.393642 1 4 1511378859.695198
7757510.364213 -363654.400437 0.000000 -0.394287 1 4 1511378859.757745
7757510.758301 -363654.543554 0.000000 -0.387009 1 4 1511378859.820153
7757511.546478 -363654.829787 0.000000 -0.372890 1 4 1511378859.882690
7757511.938680 -363654.967696 0.000000 -0.366833 1 4 1511378859.945203
7757512.338247 -363655.103807 0.000000 -0.364983 1 4 1511378860.007663
7757512.734180 -363655.246909 0.000000 -0.361981 1 4 1511378860.070139
7757513.525895 -363655.513965 0.000000 -0.348455 1 4 1511378860.132663
7757513.923645 -363655.653571 0.000000 -0.339624 1 4 1511378860.195168
7757514.321285 -363655.779252 0.000000 -0.334615 1 4 1511378860.257633
7757514.718898 -363655.901451 0.000000 -0.333079 1 4 1511378860.320202
7757515.116497 -363656.021909 0.000000 -0.328436 1 4 1511378860.382646
7757515.907964 -363656.257633 0.000000 -0.312484 1 4 1511378860.445174
7757516.312942 -363656.378033 0.000000 -0.308033 1 4 1511378860.507696
7757516.699404 -363656.489875 0.000000 -0.301157 1 4 1511378860.570174
7757517.518487 -363656.718417 0.000000 -0.294996 1 4 1511378860.632679
7757517.927072 -363656.828344 0.000000 -0.283721 1 4 1511378860.695177
7757518.335561 -363656.926085 0.000000 -0.284873 1 4 1511378860.757696
7757518.745922 -363657.027294 0.000000 -0.276198 1 4 1511378860.820182
7757519.561110 -363657.229754 0.000000 -0.266302 1 4 1511378860.882645
7757519.973219 -363657.318763 0.000000 -0.266180 1 4 1511378860.945172
7757520.377922 -363657.404349 0.000000 -0.265849 1 4 1511378861.007675
7757520.786342 -363657.493387 0.000000 -0.262847 1 4 1511378861.070252
7757521.579297 -363657.683838 0.000000 -0.250001 1 4 1511378861.132711
7757521.987703 -363657.771135 0.000000 -0.243386 1 4 1511378861.195189
7757522.401602 -363657.853167 0.000000 -0.244119 1 4 1511378861.257645
7757522.802616 -363657.938782 0.000000 -0.242548 1 4 1511378861.320211
7757523.214711 -363658.026050 0.000000 -0.239878 1 4 1511378861.382727
7757524.042634 -363658.205779 0.000000 -0.235323 1 4 1511378861.445248
7757524.460236 -363658.289523 0.000000 -0.231954 1 4 1511378861.507736
7757524.864926 -363658.373368 0.000000 -0.221604 1 4 1511378861.570183
7757525.690783 -363658.525260 0.000000 -0.214798 1 4 1511378861.632702
7757526.095376 -363658.596920 0.000000 -0.213785 1 4 1511378861.695207
7757526.498152 -363658.672077 0.000000 -0.209335 1 4 1511378861.757738
7757526.911982 -363658.745405 0.000000 -0.205460 1 4 1511378861.820206
7757527.737840 -363658.897297 0.000000 -0.197519 1 4 1511378861.882701
7757528.155305 -363658.963633 0.000000 -0.191236 1 4 1511378861.945187
7757528.580094 -363659.022948 0.000000 -0.190381 1 4 1511378862.007692
7757528.999349 -363659.082307 0.000000 -0.175039 1 4 1511378862.070221
7757529.828662 -363659.204578 0.000000 -0.167744 1 4 1511378862.132714
7757530.235031 -363659.267520 0.000000 -0.159698 1 4 1511378862.195215
7757530.646907 -363659.326937 0.000000 -0.149103 1 4 1511378862.257765
7757531.056897 -363659.381146 0.000000 -0.145543 1 4 1511378862.320242
7757531.474128 -363659.417890 0.000000 -0.147707 1 4 1511378862.382721
7757532.297756 -363659.521058 0.000000 -0.130900 1 4 1511378862.445212
7757532.705805 -363659.563096 0.000000 -0.133989 1 4 1511378862.507735
7757533.123091 -363659.606803 0.000000 -0.133867 1 4 1511378862.570223
7757533.952171 -363659.699482 0.000000 -0.119398 1 4 1511378862.632783
7757534.373133 -363659.741419 0.000000 -0.117042 1 4 1511378862.695214
7757534.790323 -363659.772941 0.000000 -0.110130 1 4 1511378862.757798
7757535.218582 -363659.804375 0.000000 -0.107128 1 4 1511378862.820229
7757536.053058 -363659.879604 0.000000 -0.102137 1 4 1511378862.882736
7757536.466504 -363659.904192 0.000000 -0.101945 1 4 1511378862.945303
7757536.878187 -363659.939239 0.000000 -0.091071 1 4 1511378863.007762
7757537.287971 -363659.967337 0.000000 -0.085765 1 4 1511378863.070258
7757538.118510 -363660.011262 0.000000 -0.087144 1 4 1511378863.132734
7757538.528390 -363660.051546 0.000000 -0.070791 1 4 1511378863.195285
7757538.945580 -363660.083067 0.000000 -0.065764 1 4 1511378863.257760
7757539.364533 -363660.104130 0.000000 -0.077126 1 4 1511378863.320251
7757539.787161 -363660.123423 0.000000 -0.065380 1 4 1511378863.382769
7757540.623097 -363660.149897 0.000000 -0.063460 1 4 1511378863.445208
7757541.032867 -363660.176255 0.000000 -0.055135 1 4 1511378863.507760
7757541.460617 -363660.143283 0.000000 -0.048538 1 4 1511378863.570287
7757542.283722 -363660.180303 0.000000 -0.053547 1 4 1511378863.632783
7757542.702592 -363660.190921 0.000000 -0.053861 1 4 1511378863.695299
7757543.128800 -363660.196260 0.000000 -0.052220 1 4 1511378863.757778
7757543.547684 -363660.208619 0.000000 -0.044628 1 4 1511378863.820226
7757544.378099 -363660.236877 0.000000 -0.037594 1 4 1511378863.882759
7757544.796914 -363660.240533 0.000000 -0.042795 1 4 1511378863.945287
7757545.212122 -363660.254662 0.000000 -0.040038 1 4 1511378864.007769
7757545.621713 -363660.258391 0.000000 -0.029496 1 4 1511378864.070308
7757546.444764 -363660.288448 0.000000 -0.018937 1 4 1511378864.132756
7757546.865423 -363660.292089 0.000000 -0.021590 1 4 1511378864.195306
7757547.280494 -363660.288811 0.000000 -0.024068 1 4 1511378864.257781
7757547.708450 -363660.281950 0.000000 -0.019094 1 4 1511378864.320279
7757548.129123 -363660.287331 0.000000 -0.008378 1 4 1511378864.382794
7757548.957516 -363660.292975 0.000000 -0.001553 1 4 1511378864.445297
7757549.372559 -363660.286215 0.000000 -0.004067 1 4 1511378864.507795
7757549.787629 -363660.282937 0.000000 0.005882 1 4 1511378864.570308
7757550.617646 -363660.260715 0.000000 0.007487 1 4 1511378864.632768
7757551.027086 -363660.245296 0.000000 0.003019 1 4 1511378864.695318
7757551.447622 -363660.233270 0.000000 0.008674 1 4 1511378864.757813
7757551.860820 -363660.226525 0.000000 0.008604 1 4 1511378864.820253
7757552.685372 -363660.213050 0.000000 0.016354 1 4 1511378864.882778
7757553.093104 -363660.215053 0.000000 0.014591 1 4 1511378864.945306
7757553.515512 -363660.206494 0.000000 0.024016 1 4 1511378865.007806
7757553.936048 -363660.194469 0.000000 0.031381 1 4 1511378865.070307
7757554.777038 -363660.159974 0.000000 0.030020 1 4 1511378865.132791
7757555.195633 -363660.135778 0.000000 0.035430 1 4 1511378865.195269
7757555.614310 -363660.122027 0.000000 0.037909 1 4 1511378865.257803
7757556.032974 -363660.106534 0.000000 0.038746 1 4 1511378865.320301
7757556.449820 -363660.094538 0.000000 0.043703 1 4 1511378865.382820
7757557.268549 -363660.044552 0.000000 0.042761 1 4 1511378865.445306
7757557.672386 -363660.020472 0.000000 0.042603 1 4 1511378865.507840
7757558.079994 -363660.006808 0.000000 0.056112 1 4 1511378865.570330
7757558.900568 -363659.956807 0.000000 0.078016 1 4 1511378865.632815
7757559.319108 -363659.925649 0.000000 0.062413 1 4 1511378865.695310
7757559.737593 -363659.887527 0.000000 0.081647 1 4 1511378865.757846
7757560.148850 -363659.868612 0.000000 0.065747 1 4 1511378865.820324
7757560.982254 -363659.808064 0.000000 0.082467 1 4 1511378865.882829
7757561.387949 -363659.785711 0.000000 0.086464 1 4 1511378865.945375
7757561.795476 -363659.761603 0.000000 0.082502 1 4 1511378866.007822
7757562.199203 -363659.723598 0.000000 0.089553 1 4 1511378866.070338
7757563.014049 -363659.649270 0.000000 0.078802 1 4 1511378866.132828
7757563.423324 -363659.612962 0.000000 0.098279 1 4 1511378866.195330
7757563.836316 -363659.580107 0.000000 0.096360 1 4 1511378866.257806
7757564.247408 -363659.540302 0.000000 0.098594 1 4 1511378866.320338
7757564.660276 -363659.491780 0.000000 0.104179 1 4 1511378866.382811
7757565.480616 -363659.412187 0.000000 0.106954 1 4 1511378866.445331
7757565.897256 -363659.374080 0.000000 0.108821 1 4 1511378866.507859
7757566.304563 -363659.322120 0.000000 0.112469 1 4 1511378866.570338
7757566.715655 -363659.282316 0.000000 0.108315 1 4 1511378866.632825
7757567.524802 -363659.187143 0.000000 0.115628 1 4 1511378866.695319
7757567.942792 -363659.086356 0.000000 0.122732 1 4 1511378866.757850
7757568.348213 -363659.029188 0.000000 0.123220 1 4 1511378866.820351
7757569.135223 -363658.934191 0.000000 0.137584 1 4 1511378866.882857
7757569.544278 -363658.870031 0.000000 0.149138 1 4 1511378866.945361
7757569.951543 -363658.812849 0.000000 0.143501 1 4 1511378867.007857
7757570.353123 -363658.736563 0.000000 0.132662 1 4 1511378867.070360
7757571.152909 -363658.624056 0.000000 0.150465 1 4 1511378867.132843
7757571.558288 -363658.561666 0.000000 0.146782 1 4 1511378867.195363
7757571.961864 -363658.504513 0.000000 0.146293 1 4 1511378867.257877
7757572.361640 -363658.433464 0.000000 0.153886 1 4 1511378867.320342
7757572.763316 -363658.369362 0.000000 0.151879 1 4 1511378867.382815
7757573.559399 -363658.255144 0.000000 0.161391 1 4 1511378867.445390
7757573.955568 -363658.194568 0.000000 0.157952 1 4 1511378867.507836
7757574.357244 -363658.130466 0.000000 0.143344 1 4 1511378867.570332
0.000000 -166021.443181 0.000000 0.176086 1 0 1511378867.632840
7757575.554783 -363657.924295 0.000000 0.174114 1 4 1511378867.695375
7757575.945431 -363657.865503 0.000000 0.176662 1 4 1511378867.757792
7757576.341408 -363657.780557 0.000000 0.179123 1 4 1511378867.820373
7757577.122540 -363657.642085 0.000000 0.185162 1 4 1511378867.882876
0.000000 -166021.443181 0.000000 0.184883 1 0 1511378867.945372
7757577.909028 -363657.480940 0.000000 0.183958 1 4 1511378868.007861
7757578.303256 -363657.408193 0.000000 0.174062 1 4 1511378868.070359
7757579.089730 -363657.245307 0.000000 0.178809 1 4 1511378868.132838
7757579.487510 -363657.155124 0.000000 0.185790 1 4 1511378868.195363
0.000000 -166021.443181 0.000000 0.197973 1 0 1511378868.257851
7757580.259240 -363656.994095 0.000000 0.195983 1 4 1511378868.320361
7757581.038335 -363656.831268 0.000000 0.184918 1 4 1511378868.382857
7757581.412202 -363656.749978 0.000000 0.189403 1 4 1511378868.445376
7757581.795238 -363656.661652 0.000000 0.191131 1 4 1511378868.507841
7757582.181977 -363656.575038 0.000000 0.196821 1 4 1511378868.570375
7757582.942625 -363656.412356 0.000000 0.202161 1 4 1511378868.632863
7757583.338574 -363656.323928 0.000000 0.201149 1 4 1511378868.695373
7757583.729016 -363656.239025 0.000000 0.195355 1 4 1511378868.757858
7757584.110318 -363656.164640 0.000000 0.198409 1 4 1511378868.820377
7757584.867289 -363656.003728 0.000000 0.211726 1 4 1511378868.882897
7757585.246649 -363655.917172 0.000000 0.208916 1 4 1511378868.945405
7757585.624124 -363655.825408 0.000000 0.212983 1 4 1511378869.007884
7757586.003456 -363655.735371 0.000000 0.216124 1 4 1511378869.070351
0.000000 -166021.443181 0.000000 0.227364 1 0 1511378869.132832
7757587.147002 -363655.466956 0.000000 0.220261 1 4 1511378869.195370
7757587.524504 -363655.378674 0.000000 0.218114 1 4 1511378869.257865
7757587.903850 -363655.290377 0.000000 0.220365 1 4 1511378869.320382
7757588.288676 -363655.195074 0.000000 0.227521 1 4 1511378869.382845
0.000000 -166021.443181 0.000000 0.227416 1 0 1511378869.445369
7757589.404468 -363654.916433 0.000000 0.225950 1 4 1511378869.507868
7757589.789266 -363654.817648 0.000000 0.227242 1 4 1511378869.570372
7757590.520260 -363654.637792 0.000000 0.232740 1 4 1511378869.632850
7757590.886665 -363654.546116 0.000000 0.235218 1 4 1511378869.695378
0.000000 -166021.443181 0.000000 0.228533 1 0 1511378869.757890
7757591.637841 -363654.352173 0.000000 0.233333 1 4 1511378869.820422
7757592.381707 -363654.166993 0.000000 0.241292 1 4 1511378869.882958
7757592.757199 -363654.057837 0.000000 0.233874 1 4 1511378869.945423
7757593.127253 -363653.960909 0.000000 0.232268 1 4 1511378870.007871
7757593.500996 -363653.863952 0.000000 0.243805 1 4 1511378870.070423
7757594.242976 -363653.673564 0.000000 0.239320 1 4 1511378870.132928
7757594.613016 -363653.574896 0.000000 0.236649 1 4 1511378870.195409
7757594.984874 -363653.472732 0.000000 0.232495 1 4 1511378870.257960
7757595.345649 -363653.368914 0.000000 0.246877 1 4 1511378870.320401
0.000000 -166021.443181 0.000000 0.244992 1 0 1511378870.382929
7757596.419053 -363653.095830 0.000000 0.257349 1 4 1511378870.445412
7757596.785280 -363652.981525 0.000000 0.245009 1 4 1511378870.507919
7757597.138717 -363652.882988 0.000000 0.247278 1 4 1511378870.570436
0.000000 -166021.443181 0.000000 0.250210 1 0 1511378870.632911
7757598.232193 -363652.581892 0.000000 0.251205 1 4 1511378870.695420
7757598.585713 -363652.493799 0.000000 0.251362 1 4 1511378870.757913
7757598.937401 -363652.407462 0.000000 0.251153 1 4 1511378870.820439
7757599.660906 -363652.213738 0.000000 0.260002 1 4 1511378870.882941
7757600.021709 -363652.113401 0.000000 0.262847 1 4 1511378870.945443
7757600.388046 -363652.013022 0.000000 0.267995 1 4 1511378871.007950
7757600.754369 -363651.910901 0.000000 0.270962 1 4 1511378871.070427
7757601.462909 -363651.691183 0.000000 0.268501 1 4 1511378871.132951
7757601.810826 -363651.594430 0.000000 0.273825 1 4 1511378871.195426
7757602.162364 -363651.488944 0.000000 0.280282 1 4 1511378871.257968
7757602.512015 -363651.378251 0.000000 0.274575 1 4 1511378871.320476
7757602.865370 -363651.269270 0.000000 0.280090 1 4 1511378871.382934
7757603.579458 -363651.051248 0.000000 0.283267 1 4 1511378871.445416
7757603.925489 -363650.949288 0.000000 0.285274 1 4 1511378871.507922
7757604.287999 -363650.831530 0.000000 0.285187 1 4 1511378871.570467
7757604.976082 -363650.591083 0.000000 0.289934 1 4 1511378871.632988
7757605.320172 -363650.476952 0.000000 0.296968 1 4 1511378871.695432
7757605.666203 -363650.374992 0.000000 0.306358 1 4 1511378871.757925
7757606.013982 -363650.260832 0.000000 0.301244 1 4 1511378871.820424
7757606.691038 -363650.025695 0.000000 0.307318 1 4 1511378871.882942
7757607.040511 -363649.892372 0.000000 0.308120 1 4 1511378871.945388
7757607.382728 -363649.774774 0.000000 0.310110 1 4 1511378872.007944
7757607.730466 -363649.655392 0.000000 0.320477 1 4 1511378872.070456
0.000000 -166021.443181 0.000000 0.331403 1 0 1511378872.132949
7757608.758853 -363649.288658 0.000000 0.320722 1 4 1511378872.195451
7757609.104774 -363649.172772 0.000000 0.328855 1 4 1511378872.257970
7757609.441402 -363649.048255 0.000000 0.343900 1 4 1511378872.320450
7757609.781720 -363648.923709 0.000000 0.351317 1 4 1511378872.382963
7757610.458721 -363648.681609 0.000000 0.345156 1 4 1511378872.445520
7757610.797153 -363648.551855 0.000000 0.345418 1 4 1511378872.507954
7757611.135571 -363648.420361 0.000000 0.349781 1 4 1511378872.570483
7757611.808951 -363648.186993 0.000000 0.372104 1 4 1511378872.632980
7757612.154707 -363648.050218 0.000000 0.374286 1 4 1511378872.695476
7757612.507924 -363647.923829 0.000000 0.371284 1 4 1511378872.757974
7757612.827949 -363647.799443 0.000000 0.376188 1 4 1511378872.820463
7757613.499155 -363647.524313 0.000000 0.383117 1 4 1511378872.882989
7757613.819262 -363647.410371 0.000000 0.399000 1 4 1511378872.945470
7757614.161274 -363647.266663 0.000000 0.403311 1 4 1511378873.007947
0.000000 -166021.443181 0.000000 0.397499 1 0 1511378873.070490
7757615.172591 -363646.840875 0.000000 0.396783 1 4 1511378873.132967
7757615.483296 -363646.704377 0.000000 0.399820 1 4 1511378873.195444
7757615.814349 -363646.574681 0.000000 0.417710 1 4 1511378873.257977
7757616.134305 -363646.441592 0.000000 0.425616 1 4 1511378873.320487
0.000000 -166021.443181 0.000000 0.424674 1 0 1511378873.382945
7757617.117745 -363645.989912 0.000000 0.410414 1 4 1511378873.445551
7757617.446746 -363645.834120 0.000000 0.436367 1 4 1511378873.507996
7757617.772058 -363645.678357 0.000000 0.439596 1 4 1511378873.570491
0.000000 -166021.443181 0.000000 0.463664 1 0 1511378873.632983
7757618.729589 -363645.216437 0.000000 0.471640 1 4 1511378873.695499
7757619.047618 -363645.072917 0.000000 0.463333 1 4 1511378873.758015
7757619.361875 -363644.918983 0.000000 0.464973 1 4 1511378873.820473
7757620.006911 -363644.600538 0.000000 0.484399 1 4 1511378873.882993
7757620.315592 -363644.441425 0.000000 0.489600 1 4 1511378873.945467
7757620.640657 -363644.254329 0.000000 0.488902 1 4 1511378874.008008
7757620.956704 -363644.093417 0.000000 0.491397 1 4 1511378874.070511
7757621.590451 -363643.747208 0.000000 0.501573 1 4 1511378874.132997
7757621.899050 -363643.577650 0.000000 0.504784 1 4 1511378874.195535
7757622.209467 -363643.404597 0.000000 0.511067 1 4 1511378874.258045
7757622.521742 -363643.233269 0.000000 0.526479 1 4 1511378874.320496
7757623.149885 -363642.878400 0.000000 0.530231 1 4 1511378874.383038
7757623.460233 -363642.696643 0.000000 0.534629 1 4 1511378874.445576
7757623.766878 -363642.513174 0.000000 0.540459 1 4 1511378874.507954
7757624.075367 -363642.329691 0.000000 0.537876 1 4 1511378874.570531
7757624.686880 -363641.971472 0.000000 0.555538 1 4 1511378874.633003
7757624.991666 -363641.786277 0.000000 0.558121 1 4 1511378874.695508
7757625.285480 -363641.613354 0.000000 0.565853 1 4 1511378874.758034
7757625.592070 -363641.422922 0.000000 0.567878 1 4 1511378874.820484
7757626.201505 -363641.035125 0.000000 0.577198 1 4 1511378874.883017
7757626.506153 -363640.832523 0.000000 0.574527 1 4 1511378874.945509
7757626.812715 -363640.638610 0.000000 0.582800 1 4 1511378875.008030
7757627.108209 -363640.444784 0.000000 0.582678 1 4 1511378875.070518
7757627.702817 -363640.048400 0.000000 0.593045 1 4 1511378875.133053
7757628.003762 -363639.844086 0.000000 0.597374 1 4 1511378875.195544
7757628.302876 -363639.641527 0.000000 0.601598 1 4 1511378875.258071
7757628.598287 -363639.437257 0.000000 0.600742 1 4 1511378875.320528
7757628.895502 -363639.227750 0.000000 0.603116 1 4 1511378875.383013
7757629.488100 -363638.810492 0.000000 0.616188 1 4 1511378875.445620
7757629.785369 -363638.607947 0.000000 0.620168 1 4 1511378875.508018
7757630.082625 -363638.403663 0.000000 0.622227 1 4 1511378875.570566
7757630.675113 -363637.972478 0.000000 0.623990 1 4 1511378875.633056
7757630.970456 -363637.759504 0.000000 0.620465 1 4 1511378875.695574
0.000000 -166021.443181 0.000000 0.625509 1 0 1511378875.758067
7757631.553816 -363637.340578 0.000000 0.628196 1 4 1511378875.820563
7757632.144487 -363636.912889 0.000000 0.628685 1 4 1511378875.883058
7757632.436195 -363636.706907 0.000000 0.640274 1 4 1511378875.945549
7757632.722286 -363636.490525 0.000000 0.645248 1 4 1511378876.008055
7757633.010153 -363636.265424 0.000000 0.633345 1 4 1511378876.070538
7757633.598869 -363635.823824 0.000000 0.641653 1 4 1511378876.133044
7757633.881201 -363635.598767 0.000000 0.637080 1 4 1511378876.195539
7757634.158069 -363635.382458 0.000000 0.642089 1 4 1511378876.258078
7757634.462552 -363635.158966 0.000000 0.646522 1 4 1511378876.320547
7757634.741223 -363634.937420 0.000000 0.653381 1 4 1511378876.383073
7757635.324350 -363634.488901 0.000000 0.640047 1 4 1511378876.445580
7757635.612244 -363634.267282 0.000000 0.642491 1 4 1511378876.508022
7757635.905618 -363634.038656 0.000000 0.645964 1 4 1511378876.570551
0.000000 -166021.443181 0.000000 0.645650 1 0 1511378876.633048
7757636.785794 -363633.359741 0.000000 0.643293 1 4 1511378876.695553
7757637.084606 -363633.118886 0.000000 0.628580 1 4 1511378876.758054
7757637.367076 -363632.911236 0.000000 0.635160 1 4 1511378876.820579
7757637.944806 -363632.480168 0.000000 0.625596 1 4 1511378876.883012
7757638.243714 -363632.251498 0.000000 0.650886 1 4 1511378876.945579
7757638.529873 -363632.043819 0.000000 0.651025 1 4 1511378877.008035
7757638.834426 -363631.829031 0.000000 0.656837 1 4 1511378877.070560
7757639.410242 -363631.389274 0.000000 0.641339 1 4 1511378877.133063
7757639.696278 -363631.165928 0.000000 0.653137 1 4 1511378877.195585
7757639.989652 -363630.937302 0.000000 0.646243 1 4 1511378877.258094
7757640.299628 -363630.708545 0.000000 0.640623 1 4 1511378877.320617
7757640.578024 -363630.452184 0.000000 0.625020 1 4 1511378877.383076
7757641.170553 -363630.026221 0.000000 0.647604 1 4 1511378877.445596
7757641.497229 -363629.809518 0.000000 0.674605 1 4 1511378877.508083
7757641.798050 -363629.589537 0.000000 0.676961 1 4 1511378877.570607
7757642.338871 -363629.157019 0.000000 0.634235 1 4 1511378877.633112
7757642.646810 -363628.903906 0.000000 0.631652 1 4 1511378877.695619
7757642.951417 -363628.696082 0.000000 0.639977 1 4 1511378877.758085
7757643.226673 -363628.509379 0.000000 0.658338 1 4 1511378877.820579
7757643.811260 -363628.012104 0.000000 0.642142 1 4 1511378877.883090
7757644.112109 -363627.795605 0.000000 0.635666 1 4 1511378877.945650
7757644.410838 -363627.544305 0.000000 0.628912 1 4 1511378878.008109
7757644.713600 -363627.336495 0.000000 0.654568 1 4 1511378878.070585
0.000000 -166021.443181 0.000000 0.681027 1 0 1511378878.133108
7757645.592317 -363626.706334 0.000000 0.676472 1 4 1511378878.195609
7757645.885855 -363626.498597 0.000000 0.675338 1 4 1511378878.258031
7757646.090749 -363626.279374 0.000000 0.646226 1 4 1511378878.320616
7757646.767298 -363625.746556 0.000000 0.658792 1 4 1511378878.383096
0.000000 -166021.443181 0.000000 0.682459 1 0 1511378878.445575
7757647.355918 -363625.292770 0.000000 0.664325 1 4 1511378878.508094
7757647.660429 -363625.072760 0.000000 0.652631 1 4 1511378878.570601
7757648.250756 -363624.601553 0.000000 0.607881 1 4 1511378878.633124
7757648.556603 -363624.317121 0.000000 0.640414 1 4 1511378878.695550
7757648.804146 -363624.125414 0.000000 0.626992 1 4 1511378878.758131
7757649.105119 -363623.924581 0.000000 0.668129 1 4 1511378878.820603
7757649.750939 -363623.472085 0.000000 0.639733 1 4 1511378878.883103
7757650.010846 -363623.210647 0.000000 0.669665 1 4 1511378878.945565
7757650.376592 -363623.035415 0.000000 0.658129 1 4 1511378879.008143
0.000000 -166021.443181 0.000000 0.651531 1 0 1511378879.070637
7757651.267808 -363622.352930 0.000000 0.663103 1 4 1511378879.133115
7757651.568575 -363622.125986 0.000000 0.674884 1 4 1511378879.195610
7757651.852876 -363621.916580 0.000000 0.674570 1 4 1511378879.258153
7757652.172049 -363621.684269 0.000000 0.638860 1 4 1511378879.320626
0.000000 -166021.443181 0.000000 0.653085 1 0 1511378879.383088
7757653.013209 -363620.970844 0.000000 0.650659 1 4 1511378879.445571
7757653.330785 -363620.769880 0.000000 0.662143 1 4 1511378879.508143
7757653.668543 -363620.554829 0.000000 0.638005 1 4 1511378879.570662
0.000000 -166021.443181 0.000000 0.641653 1 0 1511378879.633113
7757654.500521 -363619.846699 0.000000 0.633293 1 4 1511378879.695649
7757654.806918 -363619.631897 0.000000 0.655703 1 4 1511378879.758179
7757655.129807 -363619.403037 0.000000 0.633363 1 4 1511378879.820615
7757655.696180 -363618.935500 0.000000 0.643887 1 4 1511378879.883103
0.000000 -166021.443181 0.000000 0.652003 1 0 1511378879.945600
7757656.323663 -363618.497075 0.000000 0.667484 1 4 1511378880.008126
7757656.646374 -363618.245585 0.000000 0.670049 1 4 1511378880.070627
7757657.231414 -363617.805754 0.000000 0.636295 1 4 1511378880.133159
7757657.526783 -363617.596261 0.000000 0.594407 1 4 1511378880.195611
0.000000 -166021.443181 0.000000 0.658600 1 0 1511378880.258129
